Date,equity,position,drawdown_pct
2017-05-03,22015538,448189,-0.85
2017-05-04,22224525,448189,0.0
2017-05-05,22471197,448189,0.0
2017-05-08,22303324,448189,-0.75
2017-05-09,22248506,448189,-0.99
2017-05-10,22282766,448189,-0.84
2017-05-11,22227950,448189,-1.08
2017-05-12,22351284,448189,-0.53
2017-05-15,22464346,448189,-0.03
2017-05-16,22608238,448189,0.0
2017-05-17,22351284,448189,-1.14
2017-05-18,22388970,448189,-0.97
2017-05-19,22649348,448189,0.0
2017-05-22,22676751,448189,0.0
2017-05-23,22680182,448189,0.0
2017-05-24,22693887,448189,0.0
2017-05-25,22693887,448189,0.0
2017-05-26,22628794,448189,-0.29
2017-05-30,22604812,448189,-0.39
2017-05-31,22632217,448189,-0.27
2017-06-01,22779531,448189,0.0
2017-06-02,23029637,448189,0.0
2017-06-05,22902875,448189,-0.55
2017-06-06,22837779,448189,-0.83
2017-06-07,22844629,448189,-0.8
2017-06-08,22803517,448189,-0.98
2017-06-09,22717866,448189,-1.35
2017-06-12,22632217,448189,-1.73
2017-06-13,22806948,448189,-0.97
2017-06-14,22789812,448189,-1.04
2017-06-15,22553418,448189,-2.07
2017-06-16,22745278,448189,-1.23
2017-06-19,22837779,448189,-0.83
2017-06-20,22653957,448189,-1.63
2017-06-21,22626104,448189,-1.75
2017-06-22,22622627,448189,-1.77
2017-06-23,22678327,448189,-1.53
2017-06-26,22716623,448189,-1.36
2017-06-27,22713144,448189,-1.37
2017-06-28,22911582,448189,-0.51
2017-06-29,22685289,448189,-1.5
2017-06-30,22699211,448189,-1.43
2017-07-03,22671365,448189,-1.56
2017-07-05,22671365,448189,-1.56
2017-07-06,22570400,448189,-1.99
2017-07-07,22573885,448189,-1.98
2017-07-10,22629587,448189,-1.74
2017-07-11,22681810,448189,-1.51
2017-07-12,22862846,448189,-0.72
2017-07-13,22928991,448189,-0.44
2017-07-14,23089138,448189,0.0
2017-07-17,23043878,448189,-0.2
2017-07-18,23064772,448189,-0.11
2017-07-19,23165735,448189,0.0
2017-07-20,23259735,448189,0.0
2017-07-21,23169216,448189,-0.39
2017-07-24,23106550,448189,-0.66
2017-07-25,23137881,448189,-0.52
2017-07-26,23280624,448189,0.0
2017-07-27,23228399,448189,-0.22
2017-07-28,23252770,448189,-0.12
2017-07-31,23301506,448189,0.0
2017-08-01,23430325,448189,0.0
2017-08-02,23440767,448189,0.0
2017-08-03,23454698,448189,0.0
2017-08-04,23486028,448189,0.0
