날짜,실제_종가,시뮬_종가,실제_일일수익률,시뮬_일일수익률,일일수익률_차이,가격_차이_비율,실제_누적수익률,시뮬_누적수익률,누적수익률_차이
2019-10-31,8.2963,7.8945,0.0723,0.115,-0.0427,-4.8425,3913.306,3718.9623,194.3437
2019-11-01,8.5214,8.1081,2.7132,2.7049,0.0082,-4.8501,4022.1939,3822.2625,199.9314
2019-11-04,8.6734,8.2569,1.7845,1.8356,-0.0512,-4.8023,4095.7537,3894.2608,201.4929
2019-11-05,8.6842,8.2689,0.1243,0.1451,-0.0208,-4.7825,4100.967,3900.0555,200.9115
2019-11-06,8.6291,8.2115,-0.6342,-0.6941,0.0599,-4.8399,4074.325,3872.2898,202.0352
2019-11-07,8.7165,8.2925,1.0128,0.9864,0.0265,-4.8649,4116.6047,3911.4719,205.1328
2019-11-08,8.8195,8.3901,1.1813,1.1776,0.0038,-4.8684,4166.4172,3958.7104,207.7068
2019-11-11,8.7824,8.3547,-0.4209,-0.4223,0.0015,-4.8698,4148.4619,3941.57,206.892
2019-11-12,8.8542,8.4254,0.818,0.8459,-0.0279,-4.8435,4183.2139,3975.7581,207.4558
2019-11-13,8.841,8.43,-0.1488,0.0546,-0.2034,-4.6496,4176.8425,3977.9847,198.8578
2019-11-14,8.8387,8.4082,-0.0271,-0.258,0.2309,-4.8699,4175.6839,3967.4639,208.22
2019-11-15,9.0051,8.5919,1.883,2.1844,-0.3015,-4.5884,4256.1932,4056.3145,199.8787
2019-11-18,9.0518,8.6105,0.5185,0.2167,0.3019,-4.8749,4278.7818,4065.3207,213.4611
2019-11-19,9.0889,8.647,0.4101,0.4234,-0.0133,-4.8623,4296.7386,4082.957,213.7815
2019-11-20,8.9296,8.4896,-1.7521,-1.8195,0.0674,-4.9276,4219.7031,4006.8461,212.857
2019-11-21,8.8602,8.4313,-0.7777,-0.6876,-0.0901,-4.8413,4186.1092,3978.6059,207.5033
2019-11-22,8.8841,8.4459,0.2703,0.1735,0.0968,-4.9331,4197.6935,3985.6822,212.0113
2019-11-25,9.1919,8.7442,3.4636,3.5327,-0.0691,-4.8697,4346.5492,4130.0162,216.533
2019-11-26,9.2469,8.7926,0.5992,0.553,0.0462,-4.9133,4373.1931,4153.41,219.7831
2019-11-27,9.4337,8.9752,2.0199,2.0768,-0.0569,-4.8603,4463.5486,4241.7462,221.8024
2019-11-29,9.308,8.8506,-1.3327,-1.3884,0.0558,-4.9141,4402.7317,4181.4642,221.2675
2019-12-02,9.0087,8.577,-3.2158,-3.0916,-0.1242,-4.792,4257.9318,4049.0993,208.8325
2019-12-03,8.8063,8.3737,-2.2462,-2.3696,0.1234,-4.9122,4160.0458,3950.7825,209.2632
2019-12-04,8.9368,8.4993,1.482,1.4995,-0.0175,-4.8958,4223.1788,4011.5228,211.656
2019-12-05,8.9835,8.548,0.5225,0.573,-0.0505,-4.8481,4245.7679,4035.0819,210.686
2019-12-06,9.2613,8.8207,3.0921,3.1897,-0.0976,-4.758,4380.1436,4166.9805,213.163
2019-12-09,9.1476,8.6989,-1.2282,-1.3808,0.1527,-4.9052,4325.1191,4108.06,217.0591
2019-12-10,9.1272,8.6754,-0.2225,-0.2697,0.0472,-4.9502,4315.2724,4096.7096,218.5628
2019-12-11,9.2649,8.8115,1.5086,1.5691,-0.0605,-4.8935,4381.8807,4162.5593,219.3215
2019-12-12,9.4768,9.0071,2.2874,2.2194,0.068,-4.9567,4484.4001,4257.1634,227.2366
2019-12-13,9.5618,9.0943,0.897,0.968,-0.071,-4.8899,4525.5235,4299.3409,226.1826
2019-12-16,9.836,9.3664,2.8675,2.9919,-0.1244,-4.7749,4658.1611,4430.9658,227.1953
2019-12-17,9.8492,9.3806,0.1339,0.1521,-0.0182,-4.7575,4664.533,4437.8593,226.6737
2019-12-18,9.8719,9.4003,0.231,0.2094,0.0216,-4.778,4675.5373,4447.3601,228.1772
2019-12-19,10.0731,9.5747,2.0376,1.8556,0.182,-4.9479,4772.8428,4531.7413,241.1016
2019-12-20,10.1928,9.6886,1.1886,1.1896,-0.001,-4.947,4830.7625,4586.8396,243.923
2019-12-23,10.2683,9.7634,0.7401,0.7725,-0.0325,-4.9163,4867.2536,4623.0467,244.2069
2019-12-24,10.2816,9.7767,0.1295,0.136,-0.0065,-4.9101,4873.6851,4629.47,244.215
2019-12-26,10.5487,10.0336,2.5979,2.6274,-0.0295,-4.8828,5002.8943,4753.73,249.1642
2019-12-27,10.5175,10.0062,-0.2952,-0.2725,-0.0228,-4.8611,4987.8299,4740.5056,247.3242
2019-12-30,10.3079,9.8075,-1.9929,-1.986,-0.007,-4.8543,4886.4328,4644.3746,242.0582
2019-12-31,10.3666,9.861,0.5694,0.5456,0.0238,-4.8769,4914.8245,4670.2586,244.5659
2020-01-02,10.8804,10.353,4.9566,4.9894,-0.0327,-4.8472,5163.3914,4908.2638,255.1276
2020-01-03,10.5846,10.0665,-2.7191,-2.7678,0.0487,-4.8949,5020.2763,4769.6452,250.6311
2020-01-06,10.7858,10.2591,1.9011,1.9131,-0.012,-4.8837,5117.6186,4862.8051,254.8135
2020-01-07,10.7726,10.2527,-0.1222,-0.0616,-0.0606,-4.826,5111.2452,4859.749,251.4962
2020-01-08,11.0206,10.4819,2.3015,2.2351,0.0664,-4.8878,5231.1829,4970.6032,260.5797
2020-01-09,11.2985,10.7463,2.5215,2.5222,-0.0007,-4.8871,5365.6079,5098.4955,267.1124
2020-01-10,11.2062,10.6617,-0.8163,-0.7871,-0.0292,-4.8591,5320.9927,5057.5798,263.4129
2020-01-13,11.5979,11.0286,3.4951,3.4413,0.0538,-4.9086,5510.4611,5235.0659,275.3951
2020-01-14,11.4625,10.8961,-1.167,-1.2011,0.0341,-4.9415,5444.9867,5170.9839,274.0028
2020-01-15,11.4697,10.9073,0.0627,0.1029,-0.0402,-4.9033,5448.4634,5176.406,272.0573
2020-01-16,11.7895,11.2188,2.7882,2.8552,-0.0669,-4.8414,5603.1681,5327.0574,276.1107
2020-01-17,11.9656,11.3831,1.4934,1.4647,0.0287,-4.8682,5688.3402,5406.5498,281.7904
2020-01-21,11.9596,11.3655,-0.05,-0.1541,0.1041,-4.9673,5685.4435,5398.0619,287.3816
2020-01-22,12.0411,11.4534,0.681,0.7729,-0.0919,-4.8806,5724.8434,5440.5563,284.2871
2020-01-23,12.1524,11.5616,0.9251,0.9451,-0.02,-4.8618,5778.7291,5492.9183,285.8108
2020-01-24,11.8374,11.2674,-2.5922,-2.5444,-0.0477,-4.8152,5626.3435,5350.6106,275.7328
2020-01-27,11.1056,10.567,-6.1823,-6.2166,0.0342,-4.8499,5272.3223,5011.7705,260.5518
2020-01-28,11.6218,11.0518,4.6484,4.5881,0.0603,-4.9047,5522.0493,5246.3033,275.746
2020-01-29,11.6638,11.1035,0.3607,0.4679,-0.1072,-4.8032,5542.328,5271.3161,271.0119
2020-01-30,11.7955,11.22,1.1296,1.0487,0.0809,-4.8794,5606.0643,5327.6438,278.4205
2020-01-31,11.2158,10.684,-4.9147,-4.7773,-0.1374,-4.7419,5325.6285,5068.3498,257.2787
2020-02-03,11.7308,11.1661,4.5921,4.5128,0.0793,-4.8141,5574.7764,5301.5849,273.1915
2020-02-04,12.5321,11.9306,6.8307,6.8465,-0.0159,-4.8,5962.4026,5671.407,290.9956
2020-02-05,12.6771,12.0462,1.1565,0.9691,0.1874,-4.9763,6032.5118,5727.3372,305.1745
2020-02-06,12.9861,12.3557,2.4376,2.5695,-0.1319,-4.854,6182.0007,5877.0707,304.93
2020-02-07,12.8184,12.1938,-1.2913,-1.3103,0.0191,-4.8724,6100.8828,5798.7511,302.1317
2020-02-10,13.2807,12.6335,3.6068,3.6056,0.0012,-4.8735,6324.5367,6011.4366,313.1001
2020-02-11,13.2903,12.6375,0.0721,0.0316,0.0405,-4.912,6329.171,6013.3699,315.8011
2020-02-12,13.6796,13.0043,2.929,2.9023,0.0267,-4.9367,6517.4812,6190.7953,326.6859
2020-02-13,13.6269,12.9517,-0.3852,-0.4043,0.019,-4.9549,6491.9877,6165.362,326.6257
2020-02-14,13.7191,13.0604,0.6768,0.839,-0.1622,-4.8018,6536.6019,6217.9273,318.6745
2020-02-18,13.7431,13.0728,0.1746,0.095,0.0796,-4.8775,6548.1905,6223.9279,324.2627
2020-02-19,14.1407,13.4461,2.8935,2.8556,0.0379,-4.9125,6740.556,6404.5121,336.0439
2020-02-20,13.7383,13.0689,-2.846,-2.8051,-0.0409,-4.8725,6545.8719,6222.0521,323.8199
2020-02-21,12.9526,12.3131,-5.7193,-5.7829,0.0636,-4.9367,6165.7777,5856.456,309.3217
2020-02-24,11.4601,10.8861,-11.5221,-11.5891,0.067,-5.0087,5443.8286,5166.1541,277.6745
2020-02-25,10.5331,9.9959,-8.0895,-8.1776,0.0882,-5.0998,4995.3628,4735.5085,259.8543
2020-02-26,10.678,10.1485,1.3759,1.5261,-0.1502,-4.9593,5065.4715,4809.3025,256.169
2020-02-27,9.0814,8.6219,-14.9523,-15.0422,0.0899,-5.0597,4293.1134,4070.8333,222.2801
2020-02-28,9.2227,8.6403,1.5563,0.2134,1.3429,-6.3152,4361.4835,4079.7321,281.7513
2020-03-02,10.4816,9.9768,13.6494,15.4683,-1.8189,-4.8158,4970.4478,4726.2646,244.1832
2020-03-03,9.4946,9.0158,-9.4161,-9.6328,0.2168,-5.0436,4493.0108,4261.3581,231.6527
2020-03-04,10.6469,10.1431,12.1357,12.504,-0.3683,-4.7317,5050.4066,4806.703,243.7036
2020-03-05,9.7126,9.2173,-8.7749,-9.1273,0.3524,-5.0998,4598.4636,4358.8527,239.6109
2020-03-06,9.2036,8.7496,-5.2411,-5.0744,-0.1667,-4.9329,4352.2139,4132.5922,219.6217
2020-03-09,7.3339,6.9251,-20.315,-20.8521,0.5371,-5.5737,3447.7484,3250.009,197.7394
2020-03-10,8.4753,8.0555,15.5643,16.3225,-0.7583,-4.9541,3999.9294,3796.8154,203.1139
2020-03-11,7.3854,7.0019,-12.8604,-13.0793,0.2189,-5.1928,3472.6639,3287.1408,185.5231
2020-03-12,5.3612,5.0749,-27.4084,-27.5201,0.1117,-5.3387,2493.4544,2354.9973,138.4571
2020-03-13,6.8081,6.3639,26.9884,25.3991,1.5893,-6.5234,3193.3862,2978.544,214.8422
2020-03-16,4.4616,4.0762,-34.4652,-35.9491,1.484,-8.6401,2058.3154,1871.8346,186.4808
2020-03-17,5.1887,5.0031,16.2953,22.7397,-6.4444,-3.5774,2410.0194,2320.2248,89.7946
2020-03-18,4.7084,4.5459,-9.2567,-9.1376,-0.1191,-3.4509,2177.6745,2099.0747,78.5998
2020-03-19,4.8174,4.6272,2.3149,1.788,0.5269,-3.9481,2230.4012,2138.3952,92.006
2020-03-20,4.2532,4.0828,-11.7106,-11.7655,0.0549,-4.0078,1957.4974,1875.0366,82.4608
2020-03-23,4.2664,4.0911,0.3098,0.204,0.1058,-4.109,1963.8708,1879.0655,84.8053
2020-03-24,5.2174,5.041,22.2909,23.2185,-0.9276,-3.3817,2423.9252,2338.5745,85.3507
2020-03-25,5.0965,4.9284,-2.3187,-2.2342,-0.0845,-3.2981,2365.4038,2284.0926,81.3112
2020-03-26,5.9265,5.7063,16.2868,15.7854,0.5013,-3.715,2766.9382,2660.4322,106.506
2020-03-27,5.3109,5.1168,-10.388,-10.3305,-0.0575,-3.6532,2469.1199,2375.2649,93.855
2020-03-30,5.869,5.6745,10.5097,10.8993,-0.3896,-3.3135,2739.1261,2645.0515,94.0746
2020-03-31,5.7061,5.5284,-2.7755,-2.5747,-0.2009,-3.1138,2660.3254,2574.3757,85.9497
2020-04-01,4.9982,4.8233,-12.4055,-12.7548,0.3493,-3.5001,2317.8919,2233.264,84.6279
2020-04-02,5.2941,5.1166,5.919,6.0806,-0.1616,-3.3528,2461.0075,2375.1408,85.8666
2020-04-03,5.0809,4.8983,-4.0271,-4.2658,0.2386,-3.5932,2357.8723,2269.5572,88.315
2020-04-06,6.1445,5.9485,20.9335,21.4405,-0.507,-3.189,2872.3915,2777.6018,94.7897
2020-04-07,6.1325,5.9408,-0.195,-0.1301,-0.0649,-3.1261,2866.5967,2773.8587,92.738
2020-04-08,6.5242,6.3188,6.3867,6.3617,0.025,-3.1488,3056.065,2956.6864,99.3786
2020-04-09,6.5481,6.3457,0.3672,0.4258,-0.0586,-3.0923,3067.6532,2969.7006,97.9526
2020-04-13,6.7757,6.5508,3.4754,3.2331,0.2423,-3.3192,3177.7422,3068.9473,108.795
2020-04-14,7.6549,7.405,12.9751,13.0394,-0.0644,-3.2641,3603.0317,3482.1605,120.8712
2020-04-15,7.4009,7.1496,-3.3172,-3.4489,0.1317,-3.3959,3480.1958,3358.6158,121.58
2020-04-16,7.7974,7.5403,5.3568,5.4641,-0.1073,-3.2975,3671.9813,3547.5985,124.3828
2020-04-17,7.9926,7.7561,2.5039,2.8618,-0.358,-2.9598,3766.4269,3651.9872,114.4397
2020-04-20,7.7339,7.4799,-3.2369,-3.5613,0.3243,-3.2851,3641.2729,3518.3688,122.9042
2020-04-21,6.8787,6.6513,-11.0578,-11.0777,0.02,-3.3068,3227.5717,3117.5349,110.0368
2020-04-22,7.4872,7.2428,8.8456,8.8944,-0.0488,-3.2634,3521.9138,3403.715,118.1988
2020-04-23,7.4381,7.1959,-0.6559,-0.6478,-0.0081,-3.2556,3498.1579,3381.0178,117.1401
2020-04-24,7.7974,7.5358,4.8309,4.7231,0.1078,-3.355,3671.9813,3545.4307,126.5506
2020-04-27,7.9495,7.717,1.9509,2.4051,-0.4543,-2.9244,3745.5672,3633.1083,112.4588
2020-04-28,7.5195,7.2804,-5.4091,-5.6583,0.2492,-3.1802,3537.5577,3421.8771,115.6806
2020-04-29,8.3017,8.0543,10.4014,10.6303,-0.2289,-2.9794,3915.9158,3796.264,119.6518
2020-04-30,8.3568,8.0437,0.6637,-0.1312,0.7949,-3.7456,3942.5679,3791.1511,151.4168
2020-05-01,7.607,7.363,-8.9723,-8.4635,-0.5089,-3.2075,3579.8548,3461.8243,118.0305
2020-05-04,7.8753,7.6199,3.527,3.4893,0.0377,-3.2427,3709.6435,3586.1084,123.5351
2020-05-05,8.1268,7.8784,3.1939,3.3932,-0.1993,-3.0558,3831.3188,3711.1846,120.1342
2020-05-06,8.2873,8.0233,1.975,1.839,0.136,-3.1851,3908.9619,3781.2725,127.6894
2020-05-07,8.6107,8.3326,3.9023,3.8551,0.0472,-3.2291,4065.4033,3930.8992,134.5041
2020-05-08,8.958,8.6746,4.0339,4.1035,-0.0696,-3.1643,4233.4333,4096.3088,137.1245
2020-05-11,9.1808,8.9065,2.487,2.6737,-0.1868,-2.9879,4341.2042,4208.5067,132.6976
2020-05-12,8.6346,8.3464,-5.9491,-6.2891,0.34,-3.3385,4076.9915,3937.5411,139.4503
2020-05-13,8.3076,8.0323,-3.7869,-3.7627,-0.0242,-3.3142,3918.812,3785.6204,133.1916
2020-05-14,8.5831,8.3052,3.316,3.3978,-0.0817,-3.2377,4052.077,3917.6449,134.4321
2020-05-15,8.7305,8.4663,1.7164,1.9395,-0.2231,-3.0255,4123.3447,3995.5669,127.7778
2020-05-18,9.2359,8.9389,5.7895,5.5817,0.2079,-3.216,4367.8568,4224.1685,143.6883
2020-05-19,9.1652,8.871,-0.7651,-0.7598,-0.0054,-3.2108,4333.6718,4191.3146,142.3572
2020-05-20,9.7018,9.4017,5.8547,5.9825,-0.1278,-3.0939,4593.2488,4448.0423,145.2065
2020-05-21,9.4036,9.0937,-3.0741,-3.2751,0.2011,-3.295,4448.9757,4299.0871,149.8885
2020-05-22,9.4886,9.1872,0.9043,1.0276,-0.1232,-3.1769,4490.1136,4344.2907,145.8229
2020-05-26,9.4491,9.1121,-0.4166,-0.8178,0.4012,-3.567,4470.9925,4307.9455,163.047
2020-05-27,9.5821,9.2605,1.407,1.6293,-0.2223,-3.3556,4535.3073,4379.7647,155.5426
2020-05-28,9.521,9.2236,-0.6375,-0.3987,-0.2388,-3.1234,4505.7581,4361.903,143.8551
2020-05-29,9.9138,9.6283,4.1263,4.3879,-0.2616,-2.88,4695.8049,4557.6851,138.1198
2020-06-01,10.036,9.7142,1.2323,0.8918,0.3406,-3.2067,4754.905,4599.2206,155.6844
2020-06-02,10.236,9.9089,1.9931,2.0041,-0.011,-3.1963,4851.6677,4693.3969,158.2708
2020-06-03,10.375,10.0418,1.3574,1.3414,0.0159,-3.2115,4918.8802,4757.6977,161.1825
2020-06-04,10.1642,9.8297,-2.0319,-2.1122,0.0803,-3.2909,4816.9027,4655.093,161.8096
2020-06-05,10.7666,10.4136,5.9274,5.94,-0.0126,-3.2794,5108.3476,4937.5473,170.8002
2020-06-08,11.0062,10.6551,2.225,2.3199,-0.0949,-3.1896,5224.231,5054.4109,169.8201
2020-06-09,11.2517,10.8859,2.2309,2.1652,0.0657,-3.2518,5343.011,5166.0166,176.9945
2020-06-10,11.6578,11.2769,3.6087,3.5923,0.0164,-3.2671,5539.4313,5355.1859,184.2454
2020-06-11,9.9414,9.5997,-14.7231,-14.8729,0.1498,-3.437,4709.1327,4543.8431,165.2896
2020-06-12,10.157,9.8278,2.1687,2.3762,-0.2075,-3.2409,4813.4264,4654.1889,159.2376
2020-06-15,10.5151,10.1857,3.5259,3.642,-0.1161,-3.1324,4986.6713,4827.3377,159.3336
2020-06-16,11.0709,10.7097,5.2853,5.1437,0.1417,-3.2627,5255.5188,5080.7843,174.7346
2020-06-17,11.1787,10.8107,0.9737,0.943,0.0307,-3.2921,5307.666,5129.6397,178.0262
2020-06-18,11.2649,10.8976,0.7715,0.8045,-0.0331,-3.2604,5349.3839,5171.7148,177.6692
2020-06-19,11.2493,10.8914,-0.1382,-0.0572,-0.081,-3.1819,5341.851,5168.6974,173.1536
2020-06-22,11.6494,11.2824,3.5562,3.5896,-0.0334,-3.1507,5535.3751,5357.8214,177.5537
2020-06-23,11.9536,11.5695,2.6116,2.5451,0.0664,-3.2134,5682.5464,5496.7296,185.8167
2020-06-24,11.2493,10.853,-5.8918,-6.1929,0.3011,-3.523,5341.851,5150.1324,191.7187
2020-06-25,11.5476,11.1621,2.6512,2.8477,-0.1965,-3.3383,5486.1242,5299.6412,186.483
2020-06-26,10.7175,10.3704,-7.188,-7.0927,-0.0953,-3.2391,5084.5916,4916.659,167.9327
2020-06-29,11.0601,10.7089,3.1963,3.2638,-0.0675,-3.1757,5250.3045,5080.3925,169.912
2020-06-30,11.6961,11.3377,5.7505,5.8723,-0.1218,-3.0642,5557.9729,5384.6017,173.3712
2020-07-01,12.1141,11.7338,3.574,3.4933,0.0807,-3.1397,5760.1875,5576.1955,183.992
2020-07-02,12.3716,11.9717,2.1258,2.0278,0.098,-3.2326,5884.7619,5691.296,193.4659
2020-07-06,13.2807,12.8537,7.3482,7.3671,-0.0189,-3.2156,6324.5367,6117.9486,206.5881
2020-07-07,13.0196,12.587,-1.9661,-2.0749,0.1089,-3.3231,6198.2251,5988.9304,209.2948
2020-07-08,13.5203,13.0833,3.8454,3.9433,-0.0979,-3.232,6440.4191,6229.0358,211.3833
2020-07-09,13.8581,13.4129,2.4982,2.5187,-0.0205,-3.2126,6603.8139,6388.4464,215.3675
2020-07-10,14.1515,13.6865,2.1175,2.04,0.0775,-3.2861,6745.7699,6520.8105,224.9594
2020-07-13,13.2771,12.8407,-6.1786,-6.1794,0.0009,-3.287,6322.7991,6111.6827,211.1164
2020-07-14,13.5586,13.1123,2.12,2.1152,0.0048,-3.2915,6458.9602,6243.0722,215.888
2020-07-15,13.6257,13.1913,0.4947,0.6024,-0.1077,-3.1878,6491.4072,6281.2835,210.1236
2020-07-16,13.3334,12.9202,-2.1449,-2.055,-0.0898,-3.099,6350.0307,6150.1474,199.8833
2020-07-17,13.3957,12.9641,0.4671,0.3392,0.128,-3.2224,6380.16,6171.3454,208.8147
2020-07-20,14.536,14.0664,8.5122,8.5029,0.0092,-3.2306,6931.7624,6704.5932,227.1692
2020-07-21,14.0713,13.6255,-3.1971,-3.1344,-0.0627,-3.1679,6706.95,6491.3129,215.6371
2020-07-22,14.2342,13.7684,1.1576,1.0485,0.1091,-3.2724,6785.7497,6560.4233,225.3264
2020-07-23,13.119,12.6883,-7.8341,-7.8443,0.0102,-3.2831,6246.3155,6037.9627,208.3528
2020-07-24,12.731,12.3258,-2.9581,-2.857,-0.1011,-3.1823,6058.5858,5862.604,195.9819
2020-07-27,13.4149,12.9846,5.3721,5.3447,0.0274,-3.2074,6389.4306,6181.288,208.1425
2020-07-28,12.9106,12.4879,-3.7589,-3.8258,0.0668,-3.2746,6145.4975,5940.9802,204.5173
2020-07-29,13.3502,12.9186,3.4048,3.4495,-0.0447,-3.2328,6358.1422,6149.3632,208.779
2020-07-30,13.567,13.1205,1.6239,1.5624,0.0614,-3.2913,6463.015,6247.0058,216.0093
2020-07-31,14.2988,13.8218,5.3942,5.3455,0.0487,-3.336,6817.0371,6586.2839,230.7533
2020-08-03,14.8318,14.3807,3.7276,4.0436,-0.316,-3.0415,7074.8785,6856.6533,218.2252
2020-08-04,15.0247,14.5397,1.3001,1.1054,0.1948,-3.228,7168.1626,6933.5492,234.6134
2020-08-05,15.1444,14.6466,0.7972,0.7351,0.0621,-3.2875,7226.1036,6985.2549,240.8487
2020-08-06,15.7242,15.2273,3.8279,3.965,-0.1371,-3.1598,7506.5398,7266.1884,240.3513
2020-08-07,15.2103,14.6988,-3.2678,-3.471,0.2032,-3.3632,7257.9719,7010.5097,247.4622
2020-08-10,15.0055,14.5091,-1.3466,-1.2904,-0.0562,-3.3082,7158.8911,6918.7558,240.1352
2020-08-11,14.1539,13.6834,-5.6753,-5.6906,0.0153,-3.3239,6746.9289,6519.346,227.583
2020-08-12,15.2127,14.7148,7.4808,7.5371,-0.0564,-3.2732,7259.131,7018.2539,240.8771
2020-08-13,15.3193,14.8142,0.7007,0.6758,0.0249,-3.2971,7310.6986,7066.362,244.3366
2020-08-14,15.275,14.7608,-0.2893,-0.3606,0.0713,-3.3662,7289.2608,7040.5221,248.7387
2020-08-17,15.7793,15.2737,3.3012,3.4749,-0.1737,-3.2037,7533.1924,7288.6459,244.5465
2020-08-18,16.2428,15.7135,2.9376,2.8793,0.0583,-3.2586,7757.4248,7501.3854,256.0394
2020-08-19,15.9254,15.3951,-1.9541,-2.0266,0.0725,-3.3301,7603.8816,7347.338,256.5436
2020-08-20,16.5806,16.0344,4.114,4.1532,-0.0392,-3.2937,7920.8201,7656.64,264.1801
2020-08-21,16.9267,16.3665,2.0877,2.0708,0.0169,-3.3097,8088.272,7817.2644,271.0076
2020-08-24,17.2405,16.6717,1.8539,1.8649,-0.011,-3.2993,8240.0771,7964.914,275.1631
2020-08-25,17.643,17.0635,2.3343,2.3503,-0.016,-3.2842,8434.7622,8154.4625,280.2996
2020-08-26,18.7725,18.1545,6.4019,6.3933,0.0086,-3.292,8981.1493,8682.1971,298.9522
2020-08-27,18.6024,17.9832,-0.906,-0.9433,0.0372,-3.3283,8898.8704,8599.3576,299.5128
2020-08-28,18.8898,18.2561,1.5453,1.5171,0.0282,-3.3552,9037.9298,8731.3371,306.5927
2020-08-31,19.327,18.6945,2.3144,2.4017,-0.0873,-3.2727,9249.4168,8943.4385,305.9783
2020-09-01,20.3307,19.6515,5.1933,5.1193,0.0741,-3.3408,9734.9644,9406.398,328.5663
2020-09-02,20.9045,20.2082,2.822,2.8325,-0.0105,-3.3309,10012.5054,9675.6675,336.8379
2020-09-03,17.6945,17.1328,-15.3555,-15.2184,-0.1371,-3.1743,8459.6752,8187.9662,271.7091
2020-09-04,16.965,16.4465,-4.1224,-4.0059,-0.1164,-3.0567,8106.8121,7855.9544,250.8577
2020-09-08,14.5671,14.0737,-14.1344,-14.4275,0.293,-3.3875,6946.8278,6708.113,238.7148
2020-09-09,15.8188,15.3128,8.5923,8.8044,-0.2121,-3.1989,7552.314,7307.5253,244.7887
2020-09-10,14.9037,14.3957,-5.7848,-5.9891,0.2043,-3.4088,7109.6416,6863.8804,245.7612
2020-09-11,14.5779,14.0948,-2.186,-2.0903,-0.0957,-3.3143,6952.0421,6718.3174,233.7248
2020-09-14,15.3289,14.83,5.1516,5.2163,-0.0647,-3.2548,7315.3339,7073.9793,241.3546
2020-09-15,15.9805,15.4594,4.2507,4.244,0.0067,-3.2611,7630.5361,7378.4395,252.0967
2020-09-16,15.2127,14.7185,-4.8044,-4.7921,-0.0123,-3.2486,7259.131,7020.0636,239.0674
2020-09-17,14.512,14.0275,-4.6059,-4.695,0.0891,-3.3389,6920.1738,6685.7747,234.3991
2020-09-18,13.9515,13.4892,-3.8627,-3.837,-0.0257,-3.3131,6649.0076,6425.4037,223.6039
2020-09-21,14.1168,13.5852,1.1848,0.7111,0.4736,-3.7657,6728.9673,6471.8083,257.1591
2020-09-22,14.8881,14.3412,5.4641,5.5654,-0.1013,-3.6733,7102.1087,6837.5531,264.5555
2020-09-23,13.5095,13.0264,-9.2598,-9.1685,-0.0913,-3.5764,6435.2048,6201.4821,233.7227
2020-09-24,13.7071,13.2073,1.4629,1.3887,0.0742,-3.6469,6530.808,6288.99,241.818
2020-09-25,14.6677,14.1273,7.008,6.9663,0.0418,-3.6845,6995.4973,6734.0647,261.4326
2020-09-28,15.5373,15.0064,5.9285,6.2225,-0.2941,-3.4171,7416.1514,7159.3169,256.8345
2020-09-29,15.3744,14.8021,-1.0484,-1.3612,0.3128,-3.7224,7337.3517,7060.5052,276.8465
2020-09-30,15.6786,15.1051,1.9788,2.0466,-0.0678,-3.6584,7484.523,7207.0507,277.4722
2020-10-01,16.4129,15.8231,4.683,4.7534,-0.0704,-3.5936,7839.7037,7554.3844,285.3192
2020-10-02,15.0594,14.4864,-8.2464,-8.4475,0.2011,-3.8049,7184.9661,6907.7789,277.1872
2020-10-05,16.0092,15.412,6.3072,6.3896,-0.0824,-3.7304,7644.4405,7355.5448,288.8957
2020-10-06,15.1492,14.5856,-5.3718,-5.3624,-0.0094,-3.7208,7228.4222,6955.7477,272.6745
2020-10-07,15.9458,15.3413,5.2578,5.1816,0.0762,-3.7905,7613.7331,7321.3454,292.3878
2020-10-08,16.1805,15.585,1.4722,1.5886,-0.1163,-3.6802,7727.297,7439.2389,288.0581
2020-10-09,16.9004,16.2982,4.4489,4.5758,-0.1269,-3.5632,8075.5243,7784.217,291.3073
2020-10-12,18.4766,17.8062,9.3267,9.253,0.0737,-3.6282,8838.0318,8513.7416,324.2902
2020-10-13,18.479,17.803,0.013,-0.0184,0.0314,-3.6585,8839.1909,8512.1529,327.038
2020-10-14,18.0227,17.3554,-2.4695,-2.5141,0.0445,-3.7025,8618.4337,8295.6371,322.7966
2020-10-15,17.6502,17.0045,-2.0668,-2.0215,-0.0454,-3.6578,8438.2369,8125.9226,312.3143
2020-10-16,17.3795,16.7235,-1.5336,-1.6525,0.1189,-3.7742,8307.2906,7989.9852,317.3054
2020-10-19,16.5159,15.9031,-4.969,-4.9058,-0.0632,-3.7102,7889.5327,7593.1038,296.4288
2020-10-20,16.6225,16.0043,0.6454,0.6366,0.0089,-3.7187,7941.0983,7642.075,299.0233
2020-10-21,16.5794,15.9659,-0.2594,-0.2403,-0.019,-3.7003,7920.2434,7623.4674,296.776
2020-10-22,16.5877,15.9629,0.0506,-0.0187,0.0693,-3.767,7924.2977,7622.0194,302.2784
2020-10-23,16.6848,16.0559,0.5849,0.583,0.0019,-3.7689,7971.2305,7667.0374,304.1932
2020-10-26,15.9242,15.3323,-4.5585,-4.5072,-0.0513,-3.7171,7603.3026,7316.9611,286.3415
2020-10-27,16.3003,15.6902,2.3618,2.3342,0.0275,-3.743,7785.237,7490.0901,295.1469
2020-10-28,14.3875,13.8537,-11.7349,-11.7042,-0.0306,-3.7096,6859.9147,6601.728,258.1867
